age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
27,self-employed,single,tertiary,no,5214,yes,no,unknown,28,94,1,-1,0,unknown,no
57,services,divorced,primary,no,1367,no,no,unknown,9,144,3,-1,0,unknown,no
53,unemployed,married,secondary,no,2248,yes,no,cellular,30,122,1,-1,0,unknown,no
39,management,married,tertiary,no,63,yes,no,cellular,16,479,1,330,1,failure,no
34,technician,married,tertiary,no,5060,yes,no,cellular,21,12,21,-1,0,unknown,no
56,admin.,divorced,secondary,no,1026,yes,no,cellular,28,173,2,-1,0,unknown,no
37,blue-collar,married,unknown,no,969,yes,no,cellular,14,343,2,-1,0,unknown,no
36,blue-collar,single,secondary,no,2235,yes,no,cellular,20,287,2,-1,0,unknown,no
56,retired,married,primary,no,9367,no,no,cellular,4,617,2,-1,0,unknown,yes
50,management,married,tertiary,no,400,no,no,cellular,13,343,2,-1,0,unknown,no
61,admin.,divorced,tertiary,no,89,no,no,cellular,24,141,2,95,2,other,no
55,blue-collar,married,primary,no,9997,no,no,cellular,8,118,2,-1,0,unknown,no
45,blue-collar,married,primary,no,804,yes,no,unknown,16,528,1,-1,0,unknown,yes
48,blue-collar,married,secondary,no,1903,no,no,cellular,29,21,6,-1,0,unknown,no
40,services,divorced,primary,no,471,yes,no,cellular,16,1156,1,345,2,failure,yes
43,unemployed,married,secondary,no,553,no,no,telephone,4,125,1,-1,0,unknown,no
43,services,married,secondary,no,774,no,no,cellular,25,101,1,421,1,success,yes
40,services,married,primary,no,-9,yes,no,unknown,15,920,2,-1,0,unknown,yes
36,management,married,tertiary,no,2957,yes,yes,cellular,30,193,2,265,3,success,no
25,management,single,tertiary,no,553,yes,no,cellular,17,113,4,479,1,failure,no
29,blue-collar,single,secondary,no,445,yes,no,unknown,21,139,2,-1,0,unknown,no
33,management,divorced,tertiary,no,990,yes,no,cellular,24,1491,2,-1,0,unknown,yes
29,services,single,secondary,no,887,no,no,cellular,4,343,1,-1,0,unknown,no
36,admin.,married,secondary,no,1207,yes,no,cellular,19,1792,2,-1,0,unknown,yes
53,retired,married,tertiary,no,-22,yes,no,cellular,31,20,3,-1,0,unknown,no
41,management,married,tertiary,no,636,yes,no,telephone,30,80,2,-1,0,unknown,no
26,services,single,secondary,no,1114,no,no,cellular,9,44,2,-1,0,unknown,no
26,services,single,tertiary,no,238,yes,no,cellular,22,156,3,-1,0,unknown,no
38,technician,single,secondary,no,4366,yes,no,cellular,29,188,2,-1,0,unknown,no
31,technician,divorced,tertiary,no,0,no,no,cellular,27,581,6,-1,0,unknown,yes
42,self-employed,married,secondary,no,105,no,no,cellular,27,85,4,-1,0,unknown,no
53,management,married,tertiary,no,8563,yes,no,cellular,18,69,1,-1,0,unknown,no
30,technician,single,secondary,no,601,no,no,cellular,12,80,3,105,1,failure,no
27,admin.,single,tertiary,no,3672,yes,no,cellular,15,157,2,351,5,failure,no
32,management,single,tertiary,no,26,no,no,cellular,10,55,6,-1,0,unknown,no
29,technician,single,secondary,no,18,no,no,cellular,3,206,3,-1,0,unknown,no
33,blue-collar,married,secondary,no,328,yes,no,cellular,18,160,2,182,1,failure,no
63,retired,married,secondary,no,2896,no,no,cellular,1,304,1,119,2,success,yes
46,blue-collar,married,secondary,no,4855,yes,no,cellular,10,1529,1,397,1,failure,no
54,unknown,married,secondary,no,2206,no,no,cellular,13,260,1,91,4,success,yes
21,student,single,primary,no,423,no,no,cellular,8,104,5,-1,0,unknown,yes
37,management,single,tertiary,no,146,yes,no,cellular,17,135,1,336,3,failure,no
71,retired,divorced,primary,no,275,no,no,cellular,14,293,1,425,1,success,yes
46,blue-collar,married,secondary,no,640,yes,no,cellular,12,215,1,182,4,success,yes
41,management,divorced,unknown,no,465,yes,no,cellular,22,1508,1,-1,0,unknown,yes
36,entrepreneur,divorced,tertiary,no,3407,no,no,cellular,9,993,4,85,4,success,yes
30,blue-collar,single,secondary,no,148,no,no,cellular,2,206,1,-1,0,unknown,no
32,blue-collar,married,primary,no,-283,yes,no,cellular,18,24,2,349,2,other,no
47,services,married,secondary,no,518,no,no,cellular,29,96,2,-1,0,unknown,no
34,entrepreneur,single,tertiary,no,1295,yes,no,cellular,3,246,1,-1,0,unknown,no
52,management,divorced,secondary,no,944,no,yes,unknown,9,119,1,-1,0,unknown,no
56,management,married,primary,no,0,no,no,cellular,3,996,1,-1,0,unknown,yes
45,blue-collar,married,secondary,no,0,no,no,cellular,14,215,2,-1,0,unknown,no
39,admin.,divorced,secondary,no,-141,yes,no,unknown,13,148,1,-1,0,unknown,no
39,technician,divorced,secondary,no,530,yes,yes,cellular,6,68,1,-1,0,unknown,no
23,blue-collar,single,secondary,no,-95,yes,no,unknown,14,167,3,-1,0,unknown,no
34,entrepreneur,married,primary,no,0,yes,no,cellular,11,547,1,-1,0,unknown,no
53,admin.,single,secondary,no,545,yes,no,cellular,12,305,1,370,1,failure,no
28,admin.,single,unknown,no,2736,no,no,cellular,8,705,1,-1,0,unknown,yes
56,blue-collar,married,primary,no,351,yes,no,telephone,12,179,4,-1,0,unknown,no
33,blue-collar,married,secondary,no,0,yes,yes,cellular,11,443,1,-1,0,unknown,no
52,technician,married,secondary,no,272,no,yes,cellular,17,53,1,-1,0,unknown,no
58,unemployed,married,tertiary,no,744,no,no,telephone,28,38,1,-1,0,unknown,no
66,housemaid,married,primary,no,40,no,no,telephone,14,290,2,-1,0,unknown,yes
46,technician,divorced,secondary,no,0,no,no,telephone,14,135,8,-1,0,unknown,no
46,unemployed,married,secondary,no,926,no,no,cellular,7,385,5,-1,0,unknown,yes
33,admin.,single,secondary,no,375,yes,no,cellular,17,151,1,-1,0,unknown,no
26,admin.,single,secondary,no,0,yes,no,cellular,13,204,3,-1,0,unknown,no
59,management,single,tertiary,no,623,yes,no,cellular,7,212,4,-1,0,unknown,no
36,management,single,tertiary,no,317,no,no,unknown,16,348,1,-1,0,unknown,no
64,retired,married,unknown,no,679,no,no,telephone,16,167,1,-1,0,unknown,yes
38,admin.,single,secondary,yes,-61,no,yes,cellular,18,102,2,-1,0,unknown,no
74,retired,married,tertiary,no,4912,no,no,telephone,21,129,3,-1,0,unknown,no
25,technician,single,secondary,no,50,yes,no,cellular,8,191,1,-1,0,unknown,no
54,housemaid,divorced,tertiary,no,9,no,yes,cellular,29,136,3,-1,0,unknown,no
59,retired,married,secondary,no,493,no,no,cellular,30,237,1,-1,0,unknown,yes
37,management,single,tertiary,no,102,yes,no,cellular,21,101,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,193,yes,no,unknown,17,171,1,-1,0,unknown,no
52,blue-collar,divorced,primary,no,528,no,no,cellular,4,307,1,-1,0,unknown,no
59,blue-collar,married,secondary,no,410,yes,no,cellular,2,136,1,-1,0,unknown,no
49,management,divorced,tertiary,no,914,no,no,cellular,4,185,1,-1,0,unknown,yes
28,blue-collar,single,secondary,no,97,yes,no,unknown,7,67,1,-1,0,unknown,no
31,management,single,tertiary,no,682,yes,no,unknown,26,473,5,-1,0,unknown,no
35,services,married,secondary,no,2918,no,yes,cellular,16,815,2,407,3,success,yes
27,services,single,secondary,no,3110,yes,no,unknown,3,356,2,-1,0,unknown,no
59,entrepreneur,divorced,secondary,no,901,yes,no,unknown,5,73,3,-1,0,unknown,no
33,blue-collar,single,primary,no,837,yes,no,unknown,27,250,8,-1,0,unknown,no
52,admin.,single,secondary,no,2398,yes,no,cellular,3,412,1,-1,0,unknown,yes
27,management,single,tertiary,no,2786,no,no,cellular,15,270,2,377,3,success,no
46,admin.,married,secondary,no,664,no,no,cellular,5,295,2,-1,0,unknown,no
27,management,single,tertiary,no,497,no,no,cellular,5,125,1,-1,0,unknown,no
33,management,single,tertiary,no,935,no,no,cellular,9,385,2,92,8,success,yes
54,admin.,married,secondary,no,602,no,no,cellular,3,143,2,-1,0,unknown,yes
32,services,married,secondary,no,-489,yes,yes,cellular,18,93,1,180,3,failure,no
45,technician,single,secondary,no,410,yes,no,unknown,30,891,4,-1,0,unknown,yes
33,services,married,tertiary,no,597,no,no,cellular,4,134,1,-1,0,unknown,no
59,admin.,married,secondary,no,230,yes,no,unknown,6,190,3,-1,0,unknown,no
51,blue-collar,divorced,primary,no,837,no,no,telephone,30,41,2,-1,0,unknown,no
53,retired,married,secondary,no,136,no,no,unknown,16,254,1,-1,0,unknown,no
52,housemaid,married,primary,no,10943,no,no,cellular,16,292,1,-1,0,unknown,yes
39,blue-collar,single,secondary,no,0,no,no,cellular,22,864,4,-1,0,unknown,yes
38,management,divorced,tertiary,no,4692,yes,no,unknown,29,1363,2,-1,0,unknown,yes
49,blue-collar,married,primary,no,-232,no,yes,cellular,11,106,2,-1,0,unknown,no
69,retired,married,primary,no,2713,no,no,telephone,3,32,1,-1,0,unknown,no
41,technician,single,secondary,no,-41,yes,yes,cellular,3,154,1,-1,0,unknown,no
52,management,married,tertiary,no,1339,yes,no,cellular,22,343,5,-1,0,unknown,no
36,blue-collar,married,secondary,no,722,yes,no,unknown,29,103,7,-1,0,unknown,no
53,admin.,single,primary,no,0,yes,no,cellular,7,176,1,322,5,other,no
35,blue-collar,married,secondary,no,4,no,no,unknown,9,130,2,-1,0,unknown,no
55,services,divorced,primary,no,2923,yes,no,cellular,29,94,1,259,2,failure,no
36,blue-collar,married,secondary,no,740,yes,no,unknown,30,171,2,-1,0,unknown,no
50,management,married,tertiary,no,101,yes,no,unknown,15,348,1,-1,0,unknown,no
38,self-employed,single,tertiary,no,982,no,no,cellular,11,176,3,-1,0,unknown,no
23,unemployed,single,secondary,no,-503,yes,no,cellular,5,92,1,342,4,other,no
35,self-employed,married,tertiary,no,137,no,no,cellular,5,142,4,-1,0,unknown,no
42,admin.,married,secondary,no,445,yes,no,unknown,5,67,1,-1,0,unknown,no
41,entrepreneur,married,secondary,no,8491,yes,no,cellular,18,929,1,-1,0,unknown,yes
49,blue-collar,married,primary,no,0,yes,no,cellular,2,210,1,-1,0,unknown,no
51,self-employed,single,tertiary,no,0,yes,no,cellular,11,139,2,-1,0,unknown,no
53,technician,married,secondary,no,237,yes,no,telephone,21,18,1,-1,0,unknown,no
45,technician,divorced,tertiary,no,378,yes,yes,cellular,13,67,2,-1,0,unknown,no
52,technician,married,secondary,no,-1,no,yes,cellular,31,166,1,-1,0,unknown,no
25,blue-collar,married,secondary,no,-507,yes,yes,unknown,4,404,2,-1,0,unknown,no
36,admin.,single,secondary,no,148,yes,no,cellular,15,1357,4,374,2,failure,yes
43,blue-collar,married,primary,no,-93,yes,no,unknown,26,402,2,-1,0,unknown,no
47,technician,married,tertiary,no,150,yes,no,cellular,21,212,7,-1,0,unknown,no
49,management,married,tertiary,no,0,no,no,telephone,17,223,1,-1,0,unknown,yes
39,housemaid,married,tertiary,no,2990,no,no,telephone,30,127,4,-1,0,unknown,no
48,management,married,tertiary,no,-1232,yes,no,unknown,6,183,1,-1,0,unknown,no
27,management,single,tertiary,no,0,yes,no,cellular,30,323,4,-1,0,unknown,no
30,student,single,secondary,no,0,yes,no,cellular,19,661,1,-1,0,unknown,no
31,technician,single,secondary,no,9,no,no,cellular,7,167,2,-1,0,unknown,no
54,technician,divorced,secondary,no,51,yes,no,unknown,13,123,1,-1,0,unknown,no
37,self-employed,divorced,tertiary,no,60,no,yes,unknown,4,426,3,-1,0,unknown,no
35,management,married,tertiary,no,416,no,no,cellular,7,163,4,-1,0,unknown,no
31,blue-collar,married,primary,no,48,yes,no,cellular,28,209,4,-1,0,unknown,no
40,services,divorced,secondary,no,5766,yes,yes,unknown,28,385,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,2,no,no,cellular,26,105,10,-1,0,unknown,no
37,admin.,single,tertiary,no,0,yes,no,cellular,5,342,2,-1,0,unknown,no
50,blue-collar,married,secondary,no,6258,yes,no,unknown,15,139,7,-1,0,unknown,no
57,admin.,single,secondary,no,1615,yes,no,cellular,13,99,1,-1,0,unknown,no
52,blue-collar,married,secondary,no,557,no,no,unknown,8,111,3,-1,0,unknown,no
33,technician,single,tertiary,no,6127,no,no,cellular,8,127,3,-1,0,unknown,no
28,unemployed,single,tertiary,no,1010,yes,no,cellular,6,911,1,336,2,failure,no
43,admin.,married,secondary,no,477,yes,no,cellular,27,476,2,-1,0,unknown,no
38,unemployed,single,secondary,no,1354,yes,no,cellular,13,364,2,343,4,failure,no
72,retired,married,tertiary,no,3561,no,no,telephone,15,511,3,184,7,success,yes
74,retired,married,tertiary,no,1843,no,no,cellular,15,251,2,184,3,success,yes
38,technician,married,secondary,no,0,no,no,unknown,7,55,1,-1,0,unknown,no
30,admin.,single,secondary,no,294,yes,yes,cellular,21,527,1,-1,0,unknown,no
32,management,married,tertiary,no,0,no,no,cellular,26,104,9,-1,0,unknown,no
42,unemployed,married,tertiary,no,576,no,no,cellular,27,156,1,-1,0,unknown,yes
52,unemployed,divorced,secondary,no,230,no,no,cellular,24,422,2,-1,0,unknown,yes
43,housemaid,married,primary,no,1342,yes,yes,unknown,9,46,2,-1,0,unknown,no
42,management,married,tertiary,no,1093,yes,no,unknown,14,260,1,-1,0,unknown,no
34,technician,single,secondary,no,1259,yes,no,cellular,6,379,2,169,1,failure,no
56,retired,married,primary,no,21,no,no,cellular,29,324,7,-1,0,unknown,no
26,admin.,single,secondary,no,685,no,no,cellular,5,388,1,-1,0,unknown,no
49,retired,married,primary,no,18,no,no,unknown,30,9,1,-1,0,unknown,no
34,blue-collar,married,primary,no,567,no,yes,cellular,8,241,3,-1,0,unknown,no
45,blue-collar,married,primary,no,528,yes,no,cellular,14,16,7,-1,0,unknown,no
28,admin.,married,secondary,no,-31,yes,no,cellular,12,369,1,-1,0,unknown,no
43,blue-collar,divorced,secondary,no,59,yes,no,cellular,13,157,3,-1,0,unknown,no
39,blue-collar,married,secondary,no,660,yes,yes,cellular,20,180,1,185,2,failure,no
44,blue-collar,divorced,primary,no,-97,yes,yes,cellular,15,197,3,288,4,failure,no
31,unemployed,divorced,primary,no,0,yes,no,unknown,30,745,12,-1,0,unknown,yes
57,services,married,secondary,no,1433,no,no,telephone,21,41,1,-1,0,unknown,no
59,blue-collar,divorced,primary,no,1320,no,no,unknown,9,522,1,-1,0,unknown,no
37,management,married,tertiary,no,1315,no,no,cellular,30,224,1,-1,0,unknown,yes
50,management,married,tertiary,no,0,no,no,cellular,9,243,5,-1,0,unknown,no
32,technician,single,tertiary,no,0,yes,yes,cellular,13,440,2,-1,0,unknown,yes
29,self-employed,single,tertiary,no,8749,no,no,telephone,17,141,7,-1,0,unknown,no
45,admin.,single,secondary,no,-342,no,yes,unknown,30,158,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,1224,yes,no,cellular,17,196,2,-1,0,unknown,no
32,services,single,secondary,no,481,yes,no,cellular,13,150,3,174,4,failure,no
34,blue-collar,married,secondary,no,332,no,no,cellular,14,134,2,-1,0,unknown,no
29,management,single,tertiary,no,-27,no,no,cellular,13,270,1,-1,0,unknown,yes
46,blue-collar,married,primary,no,222,no,no,cellular,8,71,2,-1,0,unknown,no
31,entrepreneur,single,secondary,no,0,yes,no,telephone,21,544,2,-1,0,unknown,no
52,technician,married,secondary,no,0,no,no,cellular,2,541,3,-1,0,unknown,yes
47,blue-collar,married,primary,no,3067,yes,no,cellular,13,141,2,-1,0,unknown,no
39,blue-collar,married,primary,no,1742,no,no,unknown,9,130,6,-1,0,unknown,no
40,admin.,single,secondary,no,263,yes,no,unknown,6,231,1,-1,0,unknown,no
30,management,married,tertiary,no,367,no,no,cellular,4,170,2,-1,0,unknown,no
36,technician,single,secondary,yes,-487,yes,no,cellular,17,1080,1,-1,0,unknown,yes
52,management,married,secondary,no,428,yes,no,unknown,30,153,1,-1,0,unknown,no
35,admin.,married,secondary,no,614,yes,no,cellular,12,242,2,-1,0,unknown,no
33,admin.,married,secondary,no,680,yes,no,cellular,6,265,1,-1,0,unknown,no
41,admin.,single,secondary,no,0,yes,yes,cellular,7,166,1,-1,0,unknown,no
53,retired,divorced,secondary,no,451,no,yes,cellular,11,277,5,-1,0,unknown,no
31,blue-collar,single,secondary,no,3201,yes,no,unknown,26,96,5,-1,0,unknown,no
37,blue-collar,married,primary,no,1720,yes,no,unknown,2,118,1,-1,0,unknown,no
27,self-employed,married,tertiary,no,10005,yes,no,cellular,14,163,3,271,2,failure,no
31,blue-collar,married,primary,no,-537,yes,yes,cellular,21,1039,7,-1,0,unknown,yes
23,services,single,secondary,no,870,no,no,cellular,6,316,4,-1,0,unknown,yes
31,management,married,tertiary,no,2344,yes,no,cellular,14,221,6,-1,0,unknown,no
48,management,single,tertiary,no,505,no,no,cellular,26,320,5,-1,0,unknown,no
43,services,married,secondary,no,-236,yes,no,cellular,28,745,7,-1,0,unknown,yes
50,blue-collar,married,primary,no,226,yes,no,cellular,15,98,1,330,5,failure,no
37,management,single,tertiary,no,24,no,no,cellular,15,280,5,-1,0,unknown,no
58,self-employed,married,primary,no,728,no,no,unknown,20,112,4,-1,0,unknown,no
34,admin.,married,secondary,no,3814,yes,no,cellular,11,286,2,-1,0,unknown,no
30,unemployed,single,tertiary,no,1159,no,no,telephone,5,366,1,-1,0,unknown,yes
45,entrepreneur,divorced,primary,no,888,yes,no,telephone,28,63,6,-1,0,unknown,no
40,retired,married,primary,no,630,yes,no,cellular,23,177,2,-1,0,unknown,no
24,student,single,secondary,no,597,yes,no,cellular,20,943,3,-1,0,unknown,yes
48,blue-collar,married,primary,no,1092,no,yes,cellular,18,79,1,172,8,failure,no
33,technician,single,tertiary,no,0,no,no,cellular,22,135,3,-1,0,unknown,no
55,housemaid,divorced,secondary,no,0,no,no,cellular,31,829,1,-1,0,unknown,no
27,services,single,secondary,no,223,yes,yes,cellular,13,297,2,-1,0,unknown,no
53,technician,divorced,secondary,no,28,no,no,cellular,27,293,9,-1,0,unknown,no
33,admin.,single,secondary,no,-371,yes,yes,cellular,18,221,2,350,4,other,no
58,technician,married,secondary,no,116,no,no,unknown,16,580,3,-1,0,unknown,no
36,blue-collar,married,primary,no,453,yes,no,cellular,16,176,1,330,2,failure,no
39,technician,divorced,secondary,no,1222,yes,no,unknown,23,451,4,-1,0,unknown,no
38,retired,single,unknown,no,62,no,no,unknown,19,212,1,-1,0,unknown,no
51,admin.,married,secondary,no,531,yes,no,unknown,5,267,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,53,no,no,cellular,20,113,1,-1,0,unknown,no
19,student,single,secondary,no,329,no,no,cellular,30,169,1,190,2,success,yes
37,unemployed,single,tertiary,no,1316,yes,no,cellular,10,350,2,112,3,failure,yes
42,technician,married,secondary,no,29,no,no,cellular,28,53,11,-1,0,unknown,no
42,entrepreneur,married,unknown,no,206,yes,no,cellular,30,695,2,-1,0,unknown,yes
28,admin.,married,secondary,no,-393,yes,yes,cellular,7,247,2,349,2,failure,no
27,services,single,secondary,no,331,yes,no,unknown,13,203,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,278,yes,yes,unknown,23,1073,1,-1,0,unknown,yes
39,blue-collar,married,primary,no,558,yes,no,unknown,22,23,1,531,3,failure,no
48,blue-collar,married,secondary,no,1,no,no,unknown,5,669,3,-1,0,unknown,no
50,blue-collar,married,secondary,no,616,yes,no,cellular,6,439,6,-1,0,unknown,no
26,admin.,married,secondary,no,-401,yes,yes,unknown,4,246,1,-1,0,unknown,no
38,technician,married,secondary,no,6,yes,no,unknown,26,113,4,-1,0,unknown,no
53,technician,married,unknown,no,6921,yes,no,cellular,19,130,3,188,2,other,no
57,management,married,primary,no,0,no,no,cellular,19,97,1,-1,0,unknown,no
30,technician,single,tertiary,no,1922,yes,no,cellular,18,546,1,-1,0,unknown,no
26,management,single,secondary,no,63,no,no,cellular,28,76,4,-1,0,unknown,no
59,retired,married,tertiary,no,422,yes,no,cellular,14,647,4,-1,0,unknown,yes
44,entrepreneur,married,secondary,no,2878,yes,no,telephone,19,125,3,-1,0,unknown,no
52,technician,married,secondary,no,0,no,no,cellular,18,395,4,-1,0,unknown,no
57,admin.,divorced,secondary,no,4378,yes,no,unknown,19,78,3,-1,0,unknown,no
